"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.369256740E-1,3.994623839E-4,-3.994623839E-4,1.198387123E-3
8.389342680E-1,-1.731003635E-3,-3.994623839E-4,-9.320789250E-4
8.409428610E-1,-6.657706108E-4,-3.994623839E-4,1.331541280E-4
8.429514550E-1,-1.731003635E-3,-3.994623839E-4,1.331541280E-4
8.449600490E-1,3.994623839E-4,-1.464695437E-3,1.331541280E-4
8.469686430E-1,3.994623839E-4,-3.994623839E-4,1.198387123E-3
8.489772360E-1,3.994623839E-4,-1.464695437E-3,-9.320789250E-4
8.509858300E-1,-6.657706108E-4,-2.529928461E-3,1.331541280E-4
8.529944240E-1,-6.657706108E-4,-3.994623839E-4,1.198387123E-3
8.550030180E-1,1.464695437E-3,-3.994623839E-4,1.198387123E-3
8.570116110E-1,3.994623839E-4,-3.994623839E-4,1.198387123E-3
8.590202050E-1,-6.657706108E-4,-1.464695437E-3,-9.320789250E-4
8.610287990E-1,3.994623839E-4,-1.464695437E-3,1.331541280E-4
8.630373930E-1,-6.657706108E-4,-1.464695437E-3,1.331541280E-4
8.650459860E-1,-6.657706108E-4,-3.994623839E-4,1.198387123E-3
8.670545800E-1,-6.657706108E-4,6.657706108E-4,-9.320789250E-4
8.690631740E-1,3.994623839E-4,6.657706108E-4,-9.320789250E-4
8.710717680E-1,1.464695437E-3,6.657706108E-4,1.331541280E-4
8.730803610E-1,-1.731003635E-3,1.731003635E-3,-9.320789250E-4
8.750889550E-1,1.464695437E-3,6.657706108E-4,1.331541280E-4
8.770975490E-1,1.464695437E-3,6.657706108E-4,-9.320789250E-4
8.791061430E-1,3.994623839E-4,6.657706108E-4,1.331541280E-4
8.811147360E-1,-6.657706108E-4,-3.994623839E-4,1.198387123E-3
8.831233300E-1,-6.657706108E-4,1.731003635E-3,1.198387123E-3
8.851319240E-1,-6.657706108E-4,6.657706108E-4,-9.320789250E-4
8.871405180E-1,1.464695437E-3,1.731003635E-3,1.331541280E-4
8.891491110E-1,3.994623839E-4,1.731003635E-3,1.331541280E-4
8.911577050E-1,-6.657706108E-4,1.731003635E-3,1.331541280E-4
8.931662990E-1,3.994623839E-4,2.796236658E-3,-9.320789250E-4
8.951748930E-1,-6.657706108E-4,2.796236658E-3,1.331541280E-4
8.971834860E-1,1.464695437E-3,4.926702939E-3,1.331541280E-4
8.991920800E-1,1.464695437E-3,2.796236658E-3,1.198387123E-3
9.012006740E-1,3.994623839E-4,4.926702939E-3,1.331541280E-4
9.032092160E-1,1.464695437E-3,3.861469682E-3,-9.320789250E-4
9.052177570E-1,3.994623839E-4,3.861469682E-3,1.331541280E-4
9.072262990E-1,1.464695437E-3,3.861469682E-3,-9.320789250E-4
9.092348410E-1,-6.657706108E-4,3.861469682E-3,-9.320789250E-4
9.112433820E-1,3.994623839E-4,3.861469682E-3,1.198387123E-3
9.132519240E-1,3.994623839E-4,3.861469682E-3,1.331541280E-4
9.152604660E-1,2.529928461E-3,3.861469682E-3,1.331541280E-4
9.172690070E-1,1.464695437E-3,1.731003635E-3,-9.320789250E-4
9.192775490E-1,1.464695437E-3,3.861469682E-3,-1.997311832E-3
9.212860910E-1,3.994623839E-4,2.796236658E-3,-1.997311832E-3
9.232946320E-1,1.464695437E-3,2.796236658E-3,1.198387123E-3
9.253031740E-1,1.464695437E-3,1.731003635E-3,1.198387123E-3
9.273117160E-1,2.529928461E-3,6.657706108E-4,-1.997311832E-3
9.293202570E-1,-6.657706108E-4,6.657706108E-4,1.331541280E-4
9.313287990E-1,-2.796236658E-3,-1.464695437E-3,1.198387123E-3
9.333373410E-1,-6.657706108E-4,-1.464695437E-3,-9.320789250E-4
9.353458820E-1,-6.657706108E-4,-1.464695437E-3,-9.320789250E-4
9.373544240E-1,-1.731003635E-3,-2.529928461E-3,-9.320789250E-4
9.393629660E-1,-6.657706108E-4,-3.595161485E-3,-9.320789250E-4
9.413715070E-1,-6.657706108E-4,-4.660394508E-3,1.331541280E-4
9.433800490E-1,3.994623839E-4,-3.595161485E-3,-9.320789250E-4
9.453885910E-1,-6.657706108E-4,-5.725627299E-3,1.198387123E-3
9.473971320E-1,-6.657706108E-4,-3.595161485E-3,1.331541280E-4
9.494056740E-1,3.994623839E-4,-2.529928461E-3,-9.320789250E-4
9.514142160E-1,-1.731003635E-3,-4.660394508E-3,-9.320789250E-4
9.534227570E-1,3.994623839E-4,-4.660394508E-3,1.331541280E-4
9.554312990E-1,3.994623839E-4,-3.595161485E-3,1.331541280E-4
9.574398410E-1,-2.796236658E-3,-5.725627299E-3,-9.320789250E-4
9.594483820E-1,-1.731003635E-3,-3.595161485E-3,-9.320789250E-4
9.614569240E-1,3.994623839E-4,-3.595161485E-3,1.331541280E-4
9.634654660E-1,-6.657706108E-4,-3.595161485E-3,1.331541280E-4
9.654740070E-1,-1.731003635E-3,-4.660394508E-3,1.198387123E-3
9.674825490E-1,-1.731003635E-3,-3.595161485E-3,-9.320789250E-4
9.694910910E-1,-6.657706108E-4,-4.660394508E-3,1.331541280E-4
9.714996320E-1,1.464695437E-3,-4.660394508E-3,1.331541280E-4
9.735081740E-1,-1.731003635E-3,-3.595161485E-3,1.331541280E-4
9.755167680E-1,-6.657706108E-4,-2.529928461E-3,1.198387123E-3
9.775253610E-1,-2.796236658E-3,-2.529928461E-3,1.331541280E-4
9.795339550E-1,-6.657706108E-4,-3.994623839E-4,1.331541280E-4
9.815425490E-1,-1.731003635E-3,6.657706108E-4,1.331541280E-4
9.835511430E-1,3.994623839E-4,1.731003635E-3,1.198387123E-3
9.855597360E-1,-6.657706108E-4,6.657706108E-4,-9.320789250E-4
9.875683300E-1,3.994623839E-4,1.731003635E-3,1.331541280E-4
9.895769240E-1,3.994623839E-4,1.731003635E-3,-9.320789250E-4
9.915855180E-1,-6.657706108E-4,1.731003635E-3,-9.320789250E-4
9.935941110E-1,3.994623839E-4,6.657706108E-4,-9.320789250E-4
9.956027050E-1,-6.657706108E-4,-3.994623839E-4,1.198387123E-3
9.976112990E-1,-6.657706108E-4,-1.464695437E-3,-9.320789250E-4
9.996198930E-1,-6.657706108E-4,-1.464695437E-3,1.331541280E-4
1.001628486E0,1.464695437E-3,-2.529928461E-3,-9.320789250E-4
1.003637080E0,-1.731003635E-3,-1.464695437E-3,1.331541280E-4
1.005645674E0,3.994623839E-4,-1.464695437E-3,-1.997311832E-3
1.007654268E0,-6.657706108E-4,-1.464695437E-3,1.198387123E-3
1.009662861E0,-6.657706108E-4,-2.529928461E-3,-1.997311832E-3
1.011671455E0,-6.657706108E-4,-1.464695437E-3,-9.320789250E-4
1.013680049E0,-1.731003635E-3,-3.994623839E-4,-9.320789250E-4
1.015688643E0,-6.657706108E-4,-2.529928461E-3,1.331541280E-4
1.017697236E0,-6.657706108E-4,-1.464695437E-3,1.331541280E-4
1.019705830E0,-6.657706108E-4,-1.464695437E-3,1.198387123E-3
1.021714424E0,3.994623839E-4,-1.464695437E-3,1.331541280E-4
1.023723018E0,3.994623839E-4,-1.464695437E-3,-9.320789250E-4
1.025731611E0,-6.657706108E-4,-2.529928461E-3,-9.320789250E-4
1.027740205E0,-1.731003635E-3,-3.994623839E-4,1.331541280E-4
1.029748799E0,-1.731003635E-3,-1.464695437E-3,-9.320789250E-4
1.031757393E0,-1.731003635E-3,-3.994623839E-4,-1.997311832E-3
1.033765986E0,-6.657706108E-4,-3.994623839E-4,-9.320789250E-4
1.035774580E0,-1.731003635E-3,-3.994623839E-4,1.331541280E-4
1.037783174E0,-1.731003635E-3,-3.994623839E-4,-9.320789250E-4
1.039791768E0,-1.731003635E-3,-1.464695437E-3,1.331541280E-4
1.041800361E0,-6.657706108E-4,-2.529928461E-3,1.331541280E-4
1.043808955E0,-6.657706108E-4,-2.529928461E-3,-9.320789250E-4
1.045817549E0,-1.731003635E-3,-2.529928461E-3,1.331541280E-4
1.047826143E0,-1.731003635E-3,-2.529928461E-3,-9.320789250E-4
1.049834736E0,-6.657706108E-4,-1.464695437E-3,-9.320789250E-4
1.051843330E0,-1.731003635E-3,-2.529928461E-3,-9.320789250E-4
1.053851924E0,-2.796236658E-3,-1.464695437E-3,1.198387123E-3
1.055860518E0,-6.657706108E-4,-1.464695437E-3,1.331541280E-4
1.057869111E0,2.529928461E-3,-1.464695437E-3,1.198387123E-3
1.059877705E0,3.994623839E-4,-3.994623839E-4,1.198387123E-3
1.061886299E0,-1.731003635E-3,6.657706108E-4,1.331541280E-4
1.063894893E0,-6.657706108E-4,-3.994623839E-4,1.331541280E-4
1.065903486E0,-2.796236658E-3,-3.994623839E-4,1.331541280E-4
1.067912080E0,1.464695437E-3,-3.994623839E-4,1.331541280E-4
1.069920674E0,-6.657706108E-4,-1.464695437E-3,-1.997311832E-3
1.071929268E0,2.529928461E-3,1.731003635E-3,-9.320789250E-4
1.073937861E0,-6.657706108E-4,1.731003635E-3,1.198387123E-3
1.075946455E0,-6.657706108E-4,6.657706108E-4,1.331541280E-4
1.077955049E0,1.464695437E-3,6.657706108E-4,1.331541280E-4
1.079963643E0,-6.657706108E-4,6.657706108E-4,1.331541280E-4
1.081972236E0,-6.657706108E-4,6.657706108E-4,-9.320789250E-4
1.083980830E0,3.994623839E-4,6.657706108E-4,1.331541280E-4
1.085989424E0,-6.657706108E-4,2.796236658E-3,-9.320789250E-4
1.087998018E0,3.994623839E-4,1.731003635E-3,1.331541280E-4
1.090006611E0,1.464695437E-3,1.731003635E-3,1.331541280E-4
1.092015205E0,-6.657706108E-4,1.731003635E-3,-9.320789250E-4
1.094023799E0,-1.731003635E-3,-3.994623839E-4,-9.320789250E-4
1.096032393E0,3.994623839E-4,-3.994623839E-4,-9.320789250E-4
1.098040986E0,3.994623839E-4,-3.994623839E-4,-9.320789250E-4
1.100049580E0,3.994623839E-4,1.731003635E-3,1.331541280E-4
1.102058174E0,3.994623839E-4,-3.994623839E-4,1.331541280E-4
1.104066768E0,3.994623839E-4,-3.994623839E-4,1.331541280E-4
1.106075361E0,-6.657706108E-4,-3.994623839E-4,1.331541280E-4
1.108083955E0,3.994623839E-4,-3.994623839E-4,1.331541280E-4
1.110092549E0,3.994623839E-4,-3.994623839E-4,-9.320789250E-4
1.112101143E0,-1.731003635E-3,-1.464695437E-3,-9.320789250E-4
1.114109736E0,-6.657706108E-4,-3.994623839E-4,-9.320789250E-4
1.116118330E0,-6.657706108E-4,-3.994623839E-4,1.198387123E-3
1.118126924E0,-1.731003635E-3,-1.464695437E-3,2.263620263E-3
1.120135518E0,-1.731003635E-3,-3.994623839E-4,1.331541280E-4
1.122144111E0,-6.657706108E-4,-3.994623839E-4,-9.320789250E-4
1.124152705E0,3.994623839E-4,-2.529928461E-3,-9.320789250E-4
1.126161299E0,3.994623839E-4,-1.464695437E-3,-9.320789250E-4
1.128169893E0,-6.657706108E-4,-3.994623839E-4,1.331541280E-4
1.130178486E0,1.464695437E-3,-3.994623839E-4,1.331541280E-4
1.132187080E0,1.464695437E-3,-1.464695437E-3,-9.320789250E-4
1.134195622E0,-6.657706108E-4,-2.529928461E-3,1.331541280E-4
1.136204163E0,-6.657706108E-4,-3.994623839E-4,1.331541280E-4
1.138212705E0,-1.731003635E-3,1.731003635E-3,1.331541280E-4
1.140221247E0,3.994623839E-4,-3.994623839E-4,-9.320789250E-4
1.142229788E0,3.994623839E-4,-3.994623839E-4,1.331541280E-4
1.144238330E0,-6.657706108E-4,1.731003635E-3,-9.320789250E-4
1.146246872E0,3.994623839E-4,-3.994623839E-4,1.331541280E-4
1.148255413E0,-1.731003635E-3,-1.464695437E-3,1.331541280E-4
1.150263955E0,3.994623839E-4,-3.994623839E-4,-9.320789250E-4
1.152272497E0,3.994623839E-4,-1.464695437E-3,-1.997311832E-3
1.154281038E0,-6.657706108E-4,-2.529928461E-3,1.198387123E-3
1.156289580E0,-6.657706108E-4,-3.595161485E-3,-9.320789250E-4
1.158298122E0,3.994623839E-4,-2.529928461E-3,1.331541280E-4
1.160306663E0,-1.731003635E-3,-1.464695437E-3,1.198387123E-3
1.162315205E0,3.994623839E-4,-3.994623839E-4,-9.320789250E-4
1.164323747E0,3.994623839E-4,-1.464695437E-3,-9.320789250E-4
1.166332288E0,-1.731003635E-3,-1.464695437E-3,1.331541280E-4
1.168340830E0,-1.731003635E-3,-1.464695437E-3,1.331541280E-4
1.170349372E0,-6.657706108E-4,-2.529928461E-3,-9.320789250E-4
1.172357913E0,-6.657706108E-4,-1.464695437E-3,1.331541280E-4
1.174366455E0,-6.657706108E-4,-2.529928461E-3,-9.320789250E-4
1.176374997E0,-6.657706108E-4,-2.529928461E-3,1.198387123E-3
1.178383538E0,1.464695437E-3,-2.529928461E-3,1.331541280E-4
1.180392080E0,-6.657706108E-4,-3.595161485E-3,-9.320789250E-4
1.182400622E0,-6.657706108E-4,-3.994623839E-4,-1.997311832E-3
1.184409163E0,3.994623839E-4,-3.994623839E-4,1.331541280E-4
1.186417705E0,-6.657706108E-4,6.657706108E-4,-9.320789250E-4
1.188426247E0,-1.731003635E-3,-3.994623839E-4,1.331541280E-4
1.190434788E0,-1.731003635E-3,-3.994623839E-4,-1.997311832E-3
1.192443330E0,-1.731003635E-3,-3.994623839E-4,1.198387123E-3
1.194451872E0,-1.731003635E-3,-1.464695437E-3,1.331541280E-4
1.196460413E0,3.994623839E-4,6.657706108E-4,-9.320789250E-4
1.198468955E0,-6.657706108E-4,6.657706108E-4,1.331541280E-4
1.200477497E0,-6.657706108E-4,-3.994623839E-4,-9.320789250E-4
1.202486038E0,-6.657706108E-4,-1.464695437E-3,1.331541280E-4
1.204494580E0,-6.657706108E-4,-3.994623839E-4,1.331541280E-4
1.206503174E0,-6.657706108E-4,-3.994623839E-4,-1.997311832E-3
1.208511768E0,-6.657706108E-4,-1.464695437E-3,1.331541280E-4
1.210520361E0,-6.657706108E-4,-1.464695437E-3,1.331541280E-4
1.212528955E0,3.994623839E-4,-1.464695437E-3,1.331541280E-4
1.214537549E0,-6.657706108E-4,-1.464695437E-3,1.331541280E-4
1.216546143E0,3.994623839E-4,-2.529928461E-3,-9.320789250E-4
1.218554736E0,-6.657706108E-4,-3.994623839E-4,-9.320789250E-4
1.220563330E0,-6.657706108E-4,-3.994623839E-4,-9.320789250E-4
1.222571924E0,-6.657706108E-4,6.657706108E-4,1.331541280E-4
1.224580518E0,-1.731003635E-3,-1.464695437E-3,-9.320789250E-4
1.226589111E0,-1.731003635E-3,-3.994623839E-4,-9.320789250E-4
1.228597705E0,-6.657706108E-4,-3.994623839E-4,-9.320789250E-4
1.230606299E0,3.994623839E-4,6.657706108E-4,-9.320789250E-4
1.232614893E0,3.994623839E-4,-3.994623839E-4,-9.320789250E-4
1.234623486E0,-6.657706108E-4,-1.464695437E-3,-9.320789250E-4
1.236632080E0,-6.657706108E-4,6.657706108E-4,1.331541280E-4
1.238640674E0,1.464695437E-3,-3.994623839E-4,-9.320789250E-4
1.240649268E0,1.464695437E-3,-3.994623839E-4,-9.320789250E-4
1.242657861E0,1.464695437E-3,6.657706108E-4,-9.320789250E-4
1.244666455E0,3.994623839E-4,-1.464695437E-3,-9.320789250E-4
1.246675049E0,3.994623839E-4,-3.994623839E-4,1.198387123E-3
1.248683643E0,1.464695437E-3,6.657706108E-4,1.331541280E-4
1.250692236E0,1.464695437E-3,-3.994623839E-4,1.331541280E-4
1.252700830E0,3.994623839E-4,6.657706108E-4,1.331541280E-4
1.254709424E0,3.994623839E-4,-1.464695437E-3,1.331541280E-4
1.256718018E0,-6.657706108E-4,-3.994623839E-4,1.331541280E-4
1.258726611E0,1.464695437E-3,1.731003635E-3,-1.997311832E-3
1.260735205E0,3.994623839E-4,1.731003635E-3,-9.320789250E-4
1.262743799E0,1.464695437E-3,1.731003635E-3,1.331541280E-4
1.264752393E0,1.464695437E-3,1.731003635E-3,-9.320789250E-4
1.266760986E0,-6.657706108E-4,-3.994623839E-4,-9.320789250E-4
1.268769580E0,-6.657706108E-4,-3.994623839E-4,1.331541280E-4
1.270778174E0,-6.657706108E-4,-1.464695437E-3,1.331541280E-4
1.272786768E0,-2.796236658E-3,6.657706108E-4,-1.997311832E-3
1.274795361E0,-6.657706108E-4,-2.529928461E-3,1.331541280E-4
1.276803955E0,-6.657706108E-4,-1.464695437E-3,1.331541280E-4
1.278812549E0,-2.796236658E-3,-3.994623839E-4,-9.320789250E-4
1.280821143E0,1.464695437E-3,-1.464695437E-3,1.198387123E-3
1.282829736E0,1.464695437E-3,-1.464695437E-3,1.198387123E-3
1.284838330E0,-1.731003635E-3,-1.464695437E-3,-9.320789250E-4
1.286846924E0,-1.731003635E-3,-1.464695437E-3,1.331541280E-4
1.288855518E0,-1.731003635E-3,-3.994623839E-4,-9.320789250E-4
1.290864111E0,-6.657706108E-4,6.657706108E-4,-9.320789250E-4
1.292872705E0,1.464695437E-3,6.657706108E-4,-9.320789250E-4
1.294881299E0,-6.657706108E-4,6.657706108E-4,-9.320789250E-4
1.296889893E0,3.994623839E-4,6.657706108E-4,-9.320789250E-4
1.298898486E0,3.994623839E-4,-3.994623839E-4,1.331541280E-4
1.300907080E0,-6.657706108E-4,-3.994623839E-4,1.331541280E-4
1.302915674E0,-6.657706108E-4,-2.529928461E-3,1.331541280E-4
1.304924268E0,1.464695437E-3,-3.994623839E-4,-9.320789250E-4
1.306932861E0,1.464695437E-3,-1.464695437E-3,-9.320789250E-4
1.308941455E0,3.994623839E-4,-2.529928461E-3,1.198387123E-3
1.310950049E0,3.994623839E-4,-1.464695437E-3,1.331541280E-4
1.312958643E0,-1.731003635E-3,-2.529928461E-3,-9.320789250E-4
1.314967236E0,-6.657706108E-4,-2.529928461E-3,1.198387123E-3
1.316975830E0,-6.657706108E-4,-2.529928461E-3,-9.320789250E-4
1.318984424E0,-6.657706108E-4,-3.595161485E-3,1.331541280E-4
1.320993018E0,-6.657706108E-4,-3.595161485E-3,1.331541280E-4
1.323001611E0,-1.731003635E-3,-3.595161485E-3,-1.997311832E-3
1.325010205E0,-3.861469682E-3,-3.595161485E-3,1.198387123E-3
1.327018799E0,3.994623839E-4,-3.595161485E-3,1.198387123E-3
1.329027393E0,-6.657706108E-4,-2.529928461E-3,-9.320789250E-4
1.331035986E0,-1.731003635E-3,-2.529928461E-3,1.198387123E-3
1.333044580E0,3.994623839E-4,-3.595161485E-3,1.331541280E-4
1.335049476E0,3.994623839E-4,-2.529928461E-3,1.198387123E-3
1.337054372E0,-1.731003635E-3,-3.595161485E-3,1.198387123E-3
1.339059684E0,-1.731003635E-3,-1.464695437E-3,-9.320789250E-4
1.341065518E0,-6.657706108E-4,-2.529928461E-3,1.331541280E-4
1.343071559E0,-6.657706108E-4,-1.464695437E-3,1.331541280E-4
1.345077601E0,-6.657706108E-4,-3.994623839E-4,1.198387123E-3
1.347084476E0,3.994623839E-4,-3.994623839E-4,-9.320789250E-4
1.349092184E0,-6.657706108E-4,-3.994623839E-4,1.331541280E-4
1.351100726E0,-6.657706108E-4,-3.994623839E-4,1.198387123E-3
1.353110101E0,-6.657706108E-4,-3.994623839E-4,1.331541280E-4
1.355120257E0,-6.657706108E-4,6.657706108E-4,-9.320789250E-4
1.357131091E0,-6.657706108E-4,1.731003635E-3,1.331541280E-4
1.359142497E0,3.994623839E-4,6.657706108E-4,1.331541280E-4
1.361154320E0,3.994623839E-4,2.796236658E-3,-9.320789250E-4
1.363166403E0,3.994623839E-4,6.657706108E-4,-9.320789250E-4
1.365178591E0,3.994623839E-4,-3.994623839E-4,1.331541280E-4
1.367190622E0,-1.731003635E-3,1.731003635E-3,1.331541280E-4
1.369199216E0,3.994623839E-4,2.796236658E-3,1.331541280E-4
1.371207757E0,-6.657706108E-4,1.731003635E-3,1.198387123E-3
1.373216299E0,3.994623839E-4,2.796236658E-3,-9.320789250E-4
1.375224841E0,1.464695437E-3,1.731003635E-3,1.331541280E-4
1.377233382E0,1.464695437E-3,3.861469682E-3,1.331541280E-4
1.379241924E0,3.994623839E-4,2.796236658E-3,1.331541280E-4
1.381250466E0,3.994623839E-4,2.796236658E-3,-9.320789250E-4
1.383259007E0,2.529928461E-3,1.731003635E-3,-1.997311832E-3
1.385267549E0,-2.796236658E-3,2.796236658E-3,1.331541280E-4
1.387276091E0,-6.657706108E-4,6.657706108E-4,1.198387123E-3
1.389284632E0,-6.657706108E-4,6.657706108E-4,1.331541280E-4
1.391293174E0,-6.657706108E-4,6.657706108E-4,-1.997311832E-3
1.393301716E0,-6.657706108E-4,1.731003635E-3,1.331541280E-4
1.395310257E0,3.994623839E-4,6.657706108E-4,1.198387123E-3
1.397318799E0,3.994623839E-4,1.731003635E-3,1.331541280E-4
1.399327341E0,-6.657706108E-4,-3.994623839E-4,1.331541280E-4
1.401335882E0,3.994623839E-4,6.657706108E-4,1.198387123E-3
1.403344424E0,-1.731003635E-3,1.731003635E-3,1.331541280E-4
1.405352966E0,-6.657706108E-4,1.731003635E-3,-9.320789250E-4
1.407361507E0,-6.657706108E-4,1.731003635E-3,1.331541280E-4
1.409370049E0,1.464695437E-3,6.657706108E-4,1.331541280E-4
1.411378591E0,3.994623839E-4,1.731003635E-3,1.331541280E-4
1.413387132E0,3.994623839E-4,6.657706108E-4,1.331541280E-4
1.415395674E0,-6.657706108E-4,2.796236658E-3,1.198387123E-3
1.417404216E0,-1.731003635E-3,4.926702939E-3,1.198387123E-3
1.419412757E0,3.994623839E-4,1.731003635E-3,1.198387123E-3
1.421421299E0,3.994623839E-4,3.861469682E-3,-9.320789250E-4
1.423429841E0,-6.657706108E-4,4.926702939E-3,1.331541280E-4
1.425438382E0,3.994623839E-4,4.926702939E-3,1.331541280E-4
1.427446924E0,3.994623839E-4,2.796236658E-3,1.198387123E-3
1.429455466E0,3.994623839E-4,3.861469682E-3,1.331541280E-4
1.431464007E0,1.464695437E-3,4.926702939E-3,1.198387123E-3
1.433472549E0,2.529928461E-3,3.861469682E-3,-9.320789250E-4
1.435481091E0,-6.657706108E-4,5.991935730E-3,1.198387123E-3
1.437489632E0,3.994623839E-4,4.926702939E-3,1.331541280E-4
1.439498174E0,3.994623839E-4,3.861469682E-3,1.198387123E-3
1.441506716E0,3.994623839E-4,2.796236658E-3,1.198387123E-3
1.443515309E0,-6.657706108E-4,3.861469682E-3,-9.320789250E-4
1.445523903E0,2.529928461E-3,2.796236658E-3,1.331541280E-4
1.447532497E0,1.464695437E-3,2.796236658E-3,1.331541280E-4
1.449541091E0,-6.657706108E-4,2.796236658E-3,1.198387123E-3
1.451549684E0,3.994623839E-4,1.731003635E-3,-9.320789250E-4
1.453558278E0,1.464695437E-3,1.731003635E-3,1.331541280E-4
1.455566872E0,1.464695437E-3,6.657706108E-4,1.331541280E-4
1.457575466E0,-6.657706108E-4,1.731003635E-3,1.198387123E-3
1.459584059E0,3.994623839E-4,1.731003635E-3,1.331541280E-4
1.461592653E0,3.994623839E-4,6.657706108E-4,1.198387123E-3
1.463601247E0,1.464695437E-3,1.731003635E-3,1.198387123E-3
1.465609841E0,-6.657706108E-4,1.731003635E-3,1.198387123E-3
1.467618434E0,1.464695437E-3,1.731003635E-3,1.198387123E-3
1.469627028E0,-6.657706108E-4,-1.464695437E-3,2.263620263E-3
1.471635622E0,-6.657706108E-4,-3.994623839E-4,1.198387123E-3
1.473644216E0,3.994623839E-4,-3.994623839E-4,1.198387123E-3
1.475652809E0,-6.657706108E-4,-3.994623839E-4,1.198387123E-3
1.477661403E0,-1.731003635E-3,-2.529928461E-3,1.198387123E-3
1.479669997E0,-2.796236658E-3,-2.529928461E-3,2.263620263E-3
1.481678591E0,-1.731003635E-3,-2.529928461E-3,1.331541280E-4
1.483687184E0,1.464695437E-3,-2.529928461E-3,1.198387123E-3
1.485695778E0,-6.657706108E-4,-2.529928461E-3,3.328853287E-3
1.487704372E0,-6.657706108E-4,-2.529928461E-3,1.198387123E-3
1.489712966E0,-1.731003635E-3,-2.529928461E-3,1.331541280E-4
1.491721559E0,1.464695437E-3,-3.994623839E-4,1.331541280E-4
1.493730153E0,3.994623839E-4,-2.529928461E-3,1.331541280E-4
1.495738747E0,-1.731003635E-3,-3.994623839E-4,1.198387123E-3
1.497747341E0,-1.731003635E-3,6.657706108E-4,1.198387123E-3
1.499755934E0,-6.657706108E-4,-1.464695437E-3,1.331541280E-4
1.501764528E0,2.529928461E-3,-3.994623839E-4,1.331541280E-4
1.503773122E0,2.529928461E-3,1.731003635E-3,1.331541280E-4
1.505781716E0,1.464695437E-3,6.657706108E-4,1.331541280E-4
1.507790309E0,3.994623839E-4,-3.994623839E-4,-9.320789250E-4
1.509798903E0,-1.731003635E-3,-3.994623839E-4,1.331541280E-4
1.511807497E0,-6.657706108E-4,6.657706108E-4,1.331541280E-4
1.513816091E0,-6.657706108E-4,1.731003635E-3,1.198387123E-3
1.515824684E0,3.994623839E-4,6.657706108E-4,-9.320789250E-4
1.517833278E0,3.994623839E-4,-3.994623839E-4,1.331541280E-4
1.519841872E0,-6.657706108E-4,6.657706108E-4,1.331541280E-4
1.521850466E0,-6.657706108E-4,1.731003635E-3,1.331541280E-4
1.523859059E0,1.464695437E-3,6.657706108E-4,-9.320789250E-4
1.525867653E0,3.994623839E-4,6.657706108E-4,1.331541280E-4
1.527876247E0,1.464695437E-3,2.796236658E-3,-9.320789250E-4
1.529884841E0,3.994623839E-4,3.861469682E-3,-9.320789250E-4
1.531893434E0,3.994623839E-4,3.861469682E-3,-9.320789250E-4
1.533902028E0,1.464695437E-3,2.796236658E-3,-9.320789250E-4
1.535910622E0,3.994623839E-4,4.926702939E-3,1.331541280E-4
1.537919216E0,3.994623839E-4,1.731003635E-3,-1.997311832E-3
1.539927809E0,3.994623839E-4,2.796236658E-3,1.331541280E-4
1.541936403E0,3.994623839E-4,6.657706108E-4,1.331541280E-4
1.543944997E0,3.994623839E-4,6.657706108E-4,-9.320789250E-4
1.545953591E0,3.994623839E-4,6.657706108E-4,-1.997311832E-3
1.547962184E0,3.994623839E-4,6.657706108E-4,-9.320789250E-4
1.549970778E0,-1.731003635E-3,-3.994623839E-4,1.331541280E-4
1.551979372E0,-1.731003635E-3,-1.464695437E-3,1.331541280E-4
1.553987966E0,3.994623839E-4,-1.464695437E-3,-1.997311832E-3
1.555996559E0,3.994623839E-4,-3.994623839E-4,1.198387123E-3
1.558005153E0,3.994623839E-4,-3.994623839E-4,-9.320789250E-4
1.560013747E0,3.994623839E-4,-3.994623839E-4,1.198387123E-3
1.562022341E0,3.994623839E-4,6.657706108E-4,1.331541280E-4
1.564030934E0,-6.657706108E-4,-3.994623839E-4,1.198387123E-3
1.566039528E0,-6.657706108E-4,1.731003635E-3,1.331541280E-4
1.568048122E0,3.994623839E-4,6.657706108E-4,1.198387123E-3
1.570056716E0,-1.731003635E-3,-1.464695437E-3,1.331541280E-4
1.572065309E0,-6.657706108E-4,-3.994623839E-4,1.331541280E-4
1.574073903E0,-6.657706108E-4,-3.994623839E-4,1.198387123E-3
