"Time (s),""Acceleration x (m/s^2)"",""Acceleration y (m/s^2)"",""Acceleration z (m/s^2)"""
3.494273591E0,1.245583415E0,8.840589523E-1,1.035073280E1
3.496282132E0,1.116296530E0,9.319429994E-1,1.046116543E1
3.498290674E0,9.175778031E-1,9.989806414E-1,1.049228954E1
3.500299216E0,7.568669915E-1,1.051653147E0,1.042046356E1
3.502307757E0,5.820902586E-1,1.130661726E0,1.034594440E1
3.504316299E0,4.121019542E-1,1.200093627E0,1.027172375E1
3.506324841E0,3.522469103E-1,1.259948611E0,1.024299335E1
3.508333382E0,3.354875147E-1,1.300650120E0,1.029566574E1
3.510341924E0,3.187280893E-1,1.367687702E0,1.037228012E1
3.512350466E0,2.753331959E-1,1.430236220E0,1.047313595E1
3.514359007E0,2.828150690E-1,1.470937610E0,1.061439419E1
3.516367549E0,2.394201756E-1,1.509244919E0,1.075086308E1
3.518376091E0,1.939303428E-1,1.530792713E0,1.082987213E1
3.520384632E0,9.816227108E-2,1.585859299E0,1.089690971E1
3.522393174E0,-7.182605099E-3,1.621772408E0,1.091845798E1
3.524401716E0,-1.699883193E-1,1.652897000E0,1.100734234E1
3.526410257E0,-2.489969730E-1,1.616984010E0,1.105762100E1
3.528418799E0,-3.881599605E-1,1.581070900E0,1.120366669E1
3.530427341E0,-4.599860013E-1,1.523610115E0,1.149575901E1
3.532435882E0,-4.815338254E-1,1.487697124E0,1.168520069E1
3.534444424E0,-4.599860013E-1,1.468543410E0,1.180730534E1
3.536452966E0,-4.264671803E-1,1.415871024E0,1.197489929E1
3.538461507E0,-4.192845821E-1,1.358110905E0,1.217870522E1
3.540470049E0,-4.168903828E-1,1.240795016E0,1.239178944E1
3.542478591E0,-4.575918019E-1,1.176151633E0,1.251389408E1
3.544487132E0,-4.958990216E-1,1.113902330E0,1.255220127E1
3.546495674E0,-5.749076605E-1,1.063624144E0,1.249952888E1
3.548504216E0,-6.539163589E-1,1.003769040E0,1.244685650E1
3.550512757E0,-7.377133965E-1,9.678560495E-1,1.233672237E1
3.552521299E0,-7.999626398E-1,9.630676508E-1,1.221461868E1
3.554529893E0,-8.529343605E-1,9.319429994E-1,1.211885071E1
3.556538486E0,-8.191162348E-1,9.223662019E-1,1.204193687E1
3.558547080E0,-7.832032442E-1,9.175778031E-1,1.197968769E1
3.560555674E0,-7.137714028E-1,9.080010056E-1,1.196053410E1
3.562564268E0,-6.108207107E-1,9.391255975E-1,1.199165821E1
3.564572861E0,-5.126584172E-1,9.367313981E-1,1.209251404E1
3.566581455E0,-4.312555790E-1,9.367313981E-1,1.220504189E1
3.568590049E0,-3.690063357E-1,9.199720025E-1,1.229841518E1
3.570598643E0,-2.852092683E-1,9.008184075E-1,1.227926159E1
3.572607236E0,-2.202665508E-1,9.247604012E-1,1.213321590E1
3.574615830E0,-1.268926859E-1,9.510966539E-1,1.194377422E1
3.576624424E0,-4.309562966E-2,9.822212458E-1,1.180012226E1
3.578633018E0,0.000000000E0,1.013345838E0,1.174266148E1
3.580641611E0,5.985504389E-2,1.027711034E0,1.168759441E1
3.582650205E0,9.576806426E-2,1.049258947E0,1.168759441E1
3.584658799E0,1.364694983E-1,1.054047346E0,1.166125870E1
3.586667393E0,1.388636976E-1,1.080383539E0,1.177857494E1
3.588675986E0,1.628057212E-1,1.094748735E0,1.193180370E1
3.590684580E0,1.005564705E-1,1.013345838E0,1.197250462E1
3.592693174E0,3.591302410E-2,9.080010056E-1,1.202757168E1
3.594701768E0,7.182605099E-3,8.457517624E-1,1.189828491E1
3.596710361E0,2.873042040E-2,8.071452379E-1,1.177139187E1
3.598718955E0,4.788403213E-2,8.912416101E-1,1.185758305E1
3.600727549E0,1.005564705E-1,9.822212458E-1,1.190786171E1
3.602736143E0,1.412578970E-1,1.010951638E0,1.187194824E1
3.604744736E0,1.771709323E-1,1.061229944E0,1.183364105E1
3.606753330E0,2.370259613E-1,1.099537134E0,1.177857494E1
3.608761924E0,2.657563984E-1,1.154603720E0,1.171153736E1
3.610770518E0,3.043628931E-1,1.195305228E0,1.166365242E1
3.612779111E0,3.378817141E-1,1.243189216E0,1.163492203E1
3.614787705E0,3.666121364E-1,1.329380512E0,1.164689350E1
3.616796299E0,3.929483593E-1,1.389235497E0,1.170914268E1
3.618804893E0,4.001309574E-1,1.423053622E0,1.178096867E1
3.620813486E0,4.504092038E-1,1.480514526E0,1.180969906E1
3.622822080E0,4.982932210E-1,1.597830415E0,1.189828491E1
3.624830674E0,5.820902586E-1,1.660079598E0,1.197250462E1
3.626839268E0,6.634931564E-1,1.681627393E0,1.203236008E1
3.628847861E0,6.922235489E-1,1.679233193E0,1.194616890E1
3.630856455E0,6.970119476E-1,1.674444795E0,1.193419743E1
3.632865049E0,5.749076605E-1,1.595436215E0,1.187913132E1
3.634873643E0,5.557540655E-1,1.549946308E0,1.185758305E1
3.636882236E0,4.911106229E-1,1.537975311E0,1.183364105E1
3.638890830E0,2.828150690E-1,1.449389815E0,1.190307331E1
3.640899424E0,1.197100878E-1,1.413476825E0,1.184321785E1
3.642908018E0,8.858546615E-2,1.458966613E0,1.174744987E1
3.644916611E0,5.506663769E-2,1.456572413E0,1.168759441E1
3.646925205E0,7.422025502E-2,1.362899303E0,1.156309605E1
3.648933799E0,9.816227108E-2,1.226429820E0,1.140477943E1
3.650942393E0,1.412578970E-1,1.106719732E0,1.128746414E1
3.652950986E0,1.053448766E-1,9.870096445E-1,1.141675091E1
3.654959580E0,6.703764945E-2,8.071452379E-1,1.145745182E1
3.656968174E0,1.436521020E-2,6.850409508E-1,1.142393303E1
3.658976768E0,-7.182604820E-2,6.275801063E-1,1.133055973E1
3.660985361E0,-1.388636976E-1,5.629366636E-1,1.122521496E1
3.662993955E0,-1.747767180E-1,5.725134611E-1,1.147660542E1
3.665002549E0,-2.226607651E-1,5.701192617E-1,1.133774185E1
3.667011143E0,-1.747767180E-1,6.060323119E-1,1.120127296E1
3.669019736E0,-1.244984865E-1,5.940613151E-1,1.122042656E1
3.671028330E0,-1.244984865E-1,6.227917075E-1,1.140238571E1
3.673036924E0,-1.125274822E-1,6.060323119E-1,1.130661774E1
3.675045518E0,-5.506663769E-2,6.443395615E-1,1.099297714E1
3.677054111E0,5.027823523E-2,7.496843934E-1,1.111508179E1
3.679062705E0,7.900865376E-2,8.481459618E-1,1.109113979E1
3.681071299E0,3.830722719E-2,9.223662019E-1,1.105043793E1
3.683079893E0,-7.900865376E-2,8.960300088E-1,1.043722343E1
3.685088486E0,-1.412578970E-1,8.553285599E-1,9.605836868E0
3.687097080E0,-1.460463107E-1,9.080010056E-1,9.672874451E0
3.689105674E0,-4.309562966E-2,1.087566137E0,1.064551830E1
3.691114268E0,9.576806799E-3,1.176151633E0,1.107198620E1
3.693122861E0,3.591302410E-2,1.257554412E0,1.087775612E1
3.695131455E0,-1.675941236E-2,1.334168911E0,1.049707794E1
3.697140049E0,-5.746084079E-2,1.432630420E0,1.003709221E1
3.699148643E0,-1.340752989E-1,1.435024619E0,9.732728958E0
3.701157236E0,-2.178723514E-1,1.492485523E0,9.150638580E0
3.703165830E0,-1.556231081E-1,1.537975311E0,9.380781174E0
3.705174372E0,-1.747767180E-1,1.593041897E0,9.996390343E0
3.707182913E0,-7.182604820E-2,1.684021592E0,1.054017353E1
3.709191455E0,1.077390760E-1,1.815702677E0,1.070776749E1
3.711199997E0,2.370259613E-1,1.954566360E0,1.042525196E1
3.713208538E0,3.666121364E-1,2.038662672E0,1.077480507E1
3.715217080E0,3.570353389E-1,2.055422068E0,1.132577133E1
3.717225622E0,3.761889338E-1,2.115277290E0,1.107677460E1
3.719234163E0,4.073135555E-1,2.311601639E0,1.084902573E1
3.721242705E0,2.513911724E-1,2.414552450E0,1.077001667E1
3.723251247E0,1.173158810E-1,2.512714624E0,1.047313595E1
3.725259788E0,-1.197100803E-2,2.587234259E0,1.032200241E1
3.727268330E0,-1.436521020E-2,2.721309423E0,1.034354973E1
3.729276872E0,-8.858546615E-2,2.800318241E0,1.037706852E1
3.731285413E0,-1.316810995E-1,2.817077637E0,1.032679081E1
3.733293955E0,-1.005564705E-1,2.965517998E0,1.038425159E1
3.735302497E0,-2.585737705E-1,2.972700596E0,1.035312653E1
3.737311038E0,-4.049193561E-1,2.891297817E0,1.007300472E1
3.739319580E0,-3.019686937E-1,2.972700596E0,9.794978142E0
3.741328122E0,-3.259107172E-1,3.056497812E0,9.931747437E0
3.743336663E0,-3.929483593E-1,3.066074610E0,9.960477829E0
3.745345205E0,-4.073135555E-1,3.193266630E0,9.879075050E0
3.747353747E0,-4.528034031E-1,3.255515814E0,9.926959038E0
3.749362288E0,-4.887164235E-1,3.202843428E0,9.771036148E0
3.751370830E0,-3.402759135E-1,3.430292368E0,9.845556259E0
3.753379372E0,-3.402759135E-1,3.387196779E0,9.809343338E0
3.755387913E0,-3.977367580E-1,3.233968019E0,9.687239647E0
3.757396455E0,-2.178723514E-1,3.257910013E0,9.883863449E0
3.759404997E0,-1.268926859E-1,3.195660830E0,1.014483070E1
3.761413538E0,4.070143029E-2,3.212420225E0,1.037946320E1
3.763422080E0,4.025251567E-1,3.372831583E0,1.060002899E1
3.765430622E0,4.935048223E-1,3.387196779E0,1.067185497E1
3.767439163E0,5.964555144E-1,3.447052002E0,1.067664337E1
3.769447705E0,6.826467514E-1,3.494935989E0,1.054256821E1
3.771456247E0,6.874351501E-1,3.533243179E0,1.027411842E1
3.773464788E0,6.898293495E-1,3.550002575E0,1.012567711E1
3.775473330E0,6.563105583E-1,3.542819977E0,1.005624580E1
3.777481924E0,7.305307984E-1,3.684377193E0,9.953294754E0
3.779490518E0,8.768763542E-1,3.818452358E0,9.924564362E0
3.781499111E0,8.239046335E-1,3.760991573E0,9.847949982E0
3.783507705E0,6.515221596E-1,3.573944569E0,9.759065628E0
3.785516299E0,5.150526166E-1,3.466205597E0,9.713575363E0
3.787524893E0,1.149216816E-1,3.131017208E0,9.553164482E0
3.789533486E0,-3.522469103E-1,2.738068819E0,9.255983353E0
3.791542080E0,-3.330933154E-1,2.742857218E0,9.083600998E0
3.793550674E0,-1.292868853E-1,2.850596428E0,8.841787338E0
3.795559268E0,1.029506698E-1,3.030161619E0,8.606855392E0
3.797567861E0,4.336497784E-1,3.265092611E0,8.432079315E0
3.799576455E0,6.395511031E-1,3.411138773E0,8.254908562E0
3.801585049E0,7.784148455E-1,3.454234600E0,8.118139267E0
3.803593643E0,9.439139962E-1,3.540425777E0,8.060678482E0
3.805602236E0,1.087566137E0,3.530848980E0,7.998429298E0
3.807610830E0,1.288679123E0,3.640982151E0,8.017582893E0
3.809619424E0,1.391629696E0,3.722684383E0,7.979275703E0
3.811628018E0,1.374870300E0,3.708319187E0,7.902661324E0
3.813636611E0,1.415871024E0,3.777750969E0,7.809287548E0
3.815645205E0,1.353322506E0,3.782539368E0,7.718307495E0
3.817653799E0,1.374870300E0,3.890278578E0,7.589020729E0
3.819662393E0,1.468543410E0,4.074632168E0,7.495347500E0
3.821670986E0,1.561917305E0,4.280832767E0,7.361272335E0
3.823679580E0,1.662473798E0,4.493916512E0,7.220014572E0
3.825688174E0,1.944989562E0,4.882076740E0,7.198466778E0
3.827696768E0,2.084152699E0,5.157409668E0,7.112275600E0
3.829705361E0,1.947383761E0,5.102343082E0,6.973112583E0
3.831713955E0,1.746270895E0,5.061641693E0,6.939593792E0
3.833722549E0,1.674444795E0,5.169380665E0,7.119458199E0
3.835731143E0,1.490091324E0,5.250783443E0,7.231985569E0
3.837739736E0,1.499668121E0,5.392340660E0,7.473799706E0
3.839748330E0,1.466149211E0,5.526416302E0,7.713519096E0
3.841756924E0,1.300650120E0,5.533598900E0,7.888296127E0
3.843765518E0,9.965864420E-1,5.468955040E0,7.993640900E0
3.845774111E0,8.334814906E-1,5.500079632E0,8.108562469E0
3.847782705E0,6.036381125E-1,5.514444828E0,8.235754967E0
3.849791299E0,3.019686937E-1,5.490502834E0,8.242937088E0
3.851799893E0,1.987187415E-1,5.495291233E0,8.173505783E0
3.853808486E0,3.591302410E-2,5.495291233E0,8.240543365E0
3.855817080E0,-1.580173075E-1,5.528810501E0,8.087015152E0
3.857825674E0,-2.130839527E-1,5.521627903E0,8.058284760E0
3.859834268E0,-3.330933154E-1,5.562329292E0,8.089408875E0
3.861842861E0,-2.753331959E-1,5.691616058E0,8.108562469E0
3.863851455E0,-2.705447972E-1,5.713163853E0,8.098985672E0
3.865860049E0,-2.250549644E-1,5.732317448E0,8.142380714E0
3.867868643E0,-2.154781483E-2,5.828085423E0,8.307580948E0
3.869877236E0,1.149216816E-1,5.890334606E0,8.491933823E0
3.871885830E0,1.244984865E-1,5.784989834E0,8.508693695E0
3.873894424E0,6.943184882E-2,5.638943672E0,8.300397873E0
3.875903018E0,-2.394201700E-3,5.502473831E0,8.209418297E0
3.877911611E0,-1.077390760E-1,5.377975464E0,8.118139267E0
3.879920205E0,-4.144961834E-1,5.008969307E0,8.089408875E0
3.881928799E0,-5.892729163E-1,4.910807133E0,8.075043678E0
3.883937393E0,-6.658873558E-1,4.879682541E0,7.931391716E0
3.885945986E0,-7.855974436E-1,4.608838081E0,7.739855766E0
3.887954580E0,-8.553285599E-1,4.402936935E0,7.624933720E0
3.889963174E0,-8.406640887E-1,4.393360138E0,7.411550522E0
3.891971768E0,-8.382698894E-1,4.283226967E0,7.026083946E0
3.893980361E0,-7.999626398E-1,4.244919777E0,6.716932774E0
3.895988955E0,-8.167220354E-1,4.244919777E0,6.340744019E0
3.897997549E0,-7.616553903E-1,4.242525578E0,5.981613636E0
3.900006143E0,-6.419453025E-1,4.273650169E0,5.684433460E0
3.902014736E0,-5.749076605E-1,4.321534157E0,5.406705856E0
3.904023330E0,-3.211222887E-1,4.477157116E0,5.207687855E0
3.906031924E0,-9.816227108E-2,4.589684486E0,5.083189487E0
3.908040518E0,2.226607651E-1,4.829403877E0,4.999392509E0
3.910049111E0,4.575918019E-1,4.994604111E0,4.985027313E0
3.912057705E0,4.144961834E-1,5.018546104E0,4.929960728E0
3.914066299E0,5.844845176E-1,5.236418247E0,4.939537525E0
3.916074893E0,6.227917075E-1,5.329792023E0,4.963479519E0
3.918083486E0,7.664438486E-1,5.552752495E0,4.975450516E0
3.920092080E0,7.903858423E-1,5.650914669E0,5.004180908E0
3.922100674E0,1.003769040E0,5.921758652E0,5.080795288E0
3.924109268E0,9.654618502E-1,6.017526627E0,5.116708279E0
3.926117861E0,1.049258947E0,6.173149586E0,5.193322659E0
3.928126403E0,1.056441545E0,6.309619427E0,5.356427670E0
3.930134945E0,1.276708007E0,6.625953197E0,5.250783443E0
3.932143486E0,1.626560807E0,7.093122005E0,5.238812447E0
3.934152028E0,1.660079598E0,7.279869556E0,5.310638428E0
3.936160570E0,1.545157909E0,7.334936142E0,5.385158062E0
3.938169111E0,1.341351509E0,7.313388348E0,5.488108635E0
3.940177653E0,1.324592113E0,7.593809128E0,5.629366875E0
3.942186195E0,1.075595140E0,7.598597527E0,5.617395878E0
3.944194736E0,7.832032442E-1,7.461828709E0,5.744288445E0
3.946203278E0,6.203975081E-1,7.737461567E0,5.624578476E0
3.948211820E0,4.575918019E-1,7.636904716E0,5.418676853E0
3.950220361E0,4.097077549E-1,7.612962723E0,5.411494255E0
3.952228903E0,3.378817141E-1,7.790133953E0,5.456984043E0
3.954237445E0,2.130839527E-1,7.940968513E0,5.373187065E0
3.956245986E0,1.436520964E-1,7.952939510E0,5.269937038E0
3.958254528E0,-4.788403213E-2,7.581838131E0,5.516839504E0
3.960263070E0,-1.556231081E-1,7.782951355E0,5.863998413E0
3.962271611E0,-1.795651317E-1,7.960122108E0,5.679645061E0
3.964280153E0,-2.681505978E-1,7.579144955E0,5.758653641E0
3.966288695E0,-3.091512918E-1,7.610568523E0,5.868786812E0
3.968297236E0,-3.211222887E-1,7.689577103E0,5.878363609E0
3.970305778E0,-3.498527110E-1,7.600991726E0,5.885546207E0
3.972314320E0,-4.384381771E-1,7.454646111E0,6.022315025E0
3.974322861E0,-4.958990216E-1,7.454646111E0,6.082170010E0
3.976331403E0,-4.264671803E-1,7.454646111E0,5.974431038E0
3.978339945E0,-5.389946699E-1,7.105093002E0,5.950489044E0
3.980348486E0,-6.036381125E-1,7.150582790E0,5.981613636E0
3.982357028E0,-6.634931564E-1,7.186495781E0,5.844844818E0
3.984365570E0,-7.257423997E-1,7.100304604E0,5.646126270E0
3.986374111E0,-7.544727921E-1,7.133823395E0,5.301061630E0
3.988382653E0,-8.505401611E-1,7.073968410E0,5.059247494E0
3.990391195E0,-9.247604012E-1,6.989871979E0,4.920383930E0
3.992399736E0,-9.822212458E-1,7.028478146E0,4.742913723E0
3.994408278E0,-8.191162348E-1,7.272686958E0,4.560954094E0
3.996416820E0,-8.960300088E-1,7.042843342E0,4.247313976E0
3.998425361E0,-8.960300088E-1,6.874950409E0,4.024353981E0
4.000433955E0,-7.784148455E-1,6.975506783E0,3.832817554E0
4.002442549E0,-7.113772035E-1,6.951564789E0,3.547608376E0
4.004451143E0,-5.413888693E-1,6.982689381E0,3.365648985E0
4.006459736E0,-3.139396906E-1,7.172130585E0,3.164535999E0
4.008468330E0,-3.163338900E-1,7.282263756E0,2.785953045E0
4.010476924E0,-6.251859069E-1,7.380425930E0,1.700780988E0
4.012485518E0,-9.582792521E-1,7.299023151E0,7.233482003E-1
4.014494111E0,-6.970119476E-1,6.810306549E0,2.560898066E0
4.016502705E0,-3.330933154E-1,6.625953197E0,3.770568371E0
4.018511299E0,-2.035071403E-1,6.927622795E0,3.087622404E0
4.020519893E0,-1.101332754E-1,7.208043575E0,2.805106640E0
4.022528486E0,5.027823523E-2,8.084620476E0,5.629366875E0
4.024537080E0,-9.576806799E-3,8.901641846E0,4.788702488E0
4.026545674E0,-1.484405100E-1,9.050082207E0,4.160823345E0
4.028554268E0,-2.876034677E-1,8.288427353E0,4.252102375E0
4.030562861E0,-5.294178724E-1,8.159140587E0,3.945345163E0
4.032571455E0,-7.448959947E-1,8.506299019E0,3.863942385E0
4.034580049E0,-8.553285599E-1,8.388983727E0,3.933374166E0
4.036588643E0,-8.382698894E-1,8.372223854E0,3.713107586E0
4.038597236E0,-7.089830041E-1,8.707711220E0,3.526060581E0
4.040605830E0,-5.366004705E-1,8.697835922E0,3.480570793E0
4.042614424E0,-3.426701128E-1,8.614038467E0,3.372831583E0
4.044623018E0,-1.651999205E-1,8.666710854E0,3.241150618E0
4.046631611E0,-5.746084079E-2,8.566154480E0,3.238756418E0
4.048640205E0,0.000000000E0,8.520664215E0,3.312976599E0
4.050648799E0,1.005564705E-1,8.594884872E0,3.358466387E0
4.052657393E0,1.460463107E-1,8.606855392E0,3.399167776E0
4.054665986E0,1.747767180E-1,8.633192062E0,3.312976599E0
4.056674580E0,1.484405100E-1,8.585308075E0,3.277063608E0
4.058683174E0,8.619125932E-2,8.621220589E0,3.363254786E0
4.060691768E0,5.506663769E-2,8.693047523E0,3.344101191E0
4.062700361E0,-6.224924326E-2,8.664317131E0,3.279457808E0
4.064708955E0,-1.867477298E-1,8.676287651E0,3.181295395E0
4.066717549E0,-2.971802950E-1,8.606855392E0,3.070863008E0
4.068726143E0,-4.097077549E-1,8.594884872E0,3.034950018E0
4.070734736E0,-5.174468160E-1,8.618826866E0,2.955941200E0
4.072743330E0,-6.012439132E-1,8.673893929E0,2.766799450E0
4.074751924E0,-5.940613151E-1,8.805873871E0,2.687790632E0
4.076760518E0,-5.533598661E-1,8.870517731E0,2.534561872E0
4.078769111E0,-5.892729163E-1,8.846575737E0,2.421735048E0
4.080777705E0,-5.940613151E-1,8.810662270E0,2.309207439E0
4.082786299E0,-5.629366636E-1,8.817844391E0,2.311601639E0
4.084794893E0,-4.599860013E-1,8.880094528E0,2.395398855E0
4.086803486E0,-3.546411395E-1,8.944737434E0,2.495955229E0
4.088812080E0,-2.899976671E-1,8.947132111E0,2.611176252E0
4.090820674E0,-2.250549644E-1,8.963891029E0,2.790741444E0
4.092829268E0,-1.580173075E-1,8.932766914E0,2.831442833E0
4.094837861E0,-4.548983276E-2,8.949525833E0,2.718915224E0
4.096846455E0,-9.576806799E-3,8.985439301E0,2.544138670E0
4.098855049E0,1.197100803E-2,9.054870605E0,2.395398855E0
4.100863643E0,-9.337386489E-2,9.023746490E0,2.292448044E0
4.102872236E0,-1.436520964E-1,9.066842079E0,2.189497471E0
4.104880830E0,-3.881599605E-1,8.978256226E0,2.060210466E0
4.106889424E0,-4.575918019E-1,9.011775017E0,1.887528777E0
4.108898018E0,-4.623802006E-1,9.102754593E0,1.700780988E0
4.110906611E0,-5.006874204E-1,9.117119789E0,1.542763710E0
4.112915205E0,-4.695627987E-1,9.184157372E0,1.430236220E0
4.114923799E0,-4.312555790E-1,9.198522568E0,1.365293503E0
4.116932393E0,-3.330933154E-1,9.244012833E0,1.374870300E0
4.118940986E0,-3.043628931E-1,9.198522568E0,1.360505104E0
4.120949580E0,-1.771709323E-1,9.270648003E0,1.365293503E0
4.122958174E0,-9.576806426E-2,9.260771751E0,1.348534107E0
4.124966768E0,2.873042040E-2,9.335291862E0,1.331774712E0
4.126975361E0,1.268926859E-1,9.356839180E0,1.394023895E0
4.128983955E0,2.489969730E-1,9.361627579E0,1.473331928E0
4.130992549E0,2.011129409E-1,9.270648003E0,1.535581112E0
4.133001143E0,2.106897533E-1,9.347262383E0,1.588253498E0
4.135009736E0,2.082955539E-1,9.347262383E0,1.583465099E0
4.137018330E0,2.561795712E-1,9.395146370E0,1.585859299E0
4.139026924E0,2.729389966E-1,9.409511566E0,1.602618814E0
4.141035518E0,2.777273953E-1,9.457395554E0,1.710357785E0
4.143044111E0,3.019686937E-1,9.416694641E0,1.767818689E0
4.145052705E0,3.642179370E-1,9.428665161E0,1.660079598E0
4.147061299E0,4.575918019E-1,9.466972351E0,1.499668121E0
4.149069841E0,4.743511975E-1,9.524434090E0,1.382052898E0
4.151078382E0,5.796960592E-1,9.589076996E0,1.338957310E0
4.153086924E0,6.251859069E-1,9.545981407E0,1.331774712E0
4.155095466E0,6.946177483E-1,9.581894875E0,1.386841297E0
4.157104007E0,7.041945457E-1,9.534010887E0,1.470937610E0
4.159112549E0,7.353191972E-1,9.538799286E0,1.614589810E0
4.161121091E0,7.903858423E-1,9.581894875E0,1.791760683E0
4.163129632E0,7.736264467E-1,9.586683273E0,1.940201163E0
4.165138174E0,7.305307984E-1,9.574711800E0,2.112883091E0
4.167146716E0,7.113772035E-1,9.620202065E0,2.232593060E0
4.169155257E0,5.796960592E-1,9.567529678E0,2.256535053E0
4.171163799E0,5.820902586E-1,9.656114578E0,2.196680069E0
4.173172341E0,5.557540655E-1,9.687239647E0,2.100912094E0
4.175180882E0,4.839280248E-1,9.651326180E0,1.976413488E0
4.177189424E0,4.216787815E-1,9.651326180E0,1.901893973E0
4.179197966E0,3.857657611E-1,9.723152161E0,1.808520079E0
4.181206507E0,2.777273953E-1,9.687239647E0,1.710357785E0
4.183215049E0,2.681505978E-1,9.715970039E0,1.624166608E0
4.185223591E0,1.651999205E-1,9.696816444E0,1.614589810E0
4.187232132E0,1.029506698E-1,9.687239647E0,1.667262197E0
4.189240674E0,1.316810995E-1,9.744700432E0,1.830067873E0
4.191249216E0,1.292868853E-1,9.677662849E0,1.997961283E0
4.193257757E0,1.340752989E-1,9.608230591E0,2.177526474E0
4.195266299E0,1.891419291E-1,9.653720856E0,2.282871246E0
4.197274841E0,2.250549644E-1,9.668086052E0,2.342726469E0
4.199283382E0,2.899976671E-1,9.646537781E0,2.290053844E0
4.201291924E0,3.666121364E-1,9.543587685E0,2.215833664E0
4.203300466E0,3.690063357E-1,9.380781174E0,2.086546898E0
4.205309007E0,4.240729809E-1,9.452607155E0,1.887528777E0
4.207317549E0,4.288613796E-1,9.462183952E0,1.657685399E0
4.209326091E0,4.575918019E-1,9.462183952E0,1.418265224E0
4.211334632E0,5.389946699E-1,9.524434090E0,1.147421122E0
4.213343174E0,6.299743056E-1,9.553164482E0,8.768763542E-1
4.215351716E0,7.113772035E-1,9.548376083E0,7.065888047E-1
4.217360257E0,8.119336367E-1,9.510068893E0,5.342062712E-1
4.219368799E0,8.840589523E-1,9.548376083E0,4.432265759E-1
4.221377393E0,9.894038439E-1,9.545981407E0,4.288613796E-1
4.223385986E0,1.101931334E0,9.569923401E0,4.647744000E-1
4.225394580E0,1.183334231E0,9.627384186E0,5.270236731E-1
4.227403174E0,1.240795016E0,9.613018990E0,5.796960592E-1
4.229411768E0,1.267131209E0,9.605836868E0,7.113772035E-1
4.231420361E0,1.276708007E0,9.574711800E0,8.649053574E-1
4.233428955E0,1.245583415E0,9.572318077E0,1.006163239E0
4.235437549E0,1.192911029E0,9.586683273E0,1.128267527E0
